epoch,lr-AdamW,step,train/acc,train/acc_s0_1,train/acc_s1_2,train/acc_s2_4,train/acc_s3_8,train/acc_s4_16,train/loss_epoch,train/loss_s0_1_epoch,train/loss_s0_1_step,train/loss_s1_2_epoch,train/loss_s1_2_step,train/loss_s2_4_epoch,train/loss_s2_4_step,train/loss_s3_8_epoch,train/loss_s3_8_step,train/loss_s4_16_epoch,train/loss_s4_16_step,train/loss_step
272,,272,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03616499900817871,3.1470757676288486e-05,,2.500379014236387e-05,,0.21216264367103577,,0.1393302083015442,,7.968035788508132e-05,,
,0.001,273,,,,,,,,,,,,,,,,,,
273,,273,,,,,,,,,3.7431014789035544e-05,,3.024880788871087e-05,,0.21407006680965424,,0.13968467712402344,,7.844179344829172e-05,0.03632017597556114
273,,273,0.9843291640281677,1.0,1.0,0.921875,0.93603515625,1.0,0.03632017597556114,3.7431014789035544e-05,,3.024880788871087e-05,,0.21407006680965424,,0.13968467712402344,,7.844179344829172e-05,,
,0.001,274,,,,,,,,,,,,,,,,,,
274,,274,,,,,,,,,3.659658250398934e-05,,2.697067793633323e-05,,0.21549785137176514,,0.13916197419166565,,7.847575761843473e-05,0.03628905117511749
274,,274,0.9844208359718323,1.0,1.0,0.923828125,0.93603515625,1.0,0.03628905117511749,3.659658250398934e-05,,2.697067793633323e-05,,0.21549785137176514,,0.13916197419166565,,7.847575761843473e-05,,
,0.001,275,,,,,,,,,,,,,,,,,,
275,,275,,,,,,,,,3.8265450712060556e-05,,3.0219009204301983e-05,,0.21349462866783142,,0.1384037733078003,,7.575329800602049e-05,0.03605075553059578
275,,275,0.9844208359718323,1.0,1.0,0.921875,0.9365234375,1.0,0.03605075553059578,3.8265450712060556e-05,,3.0219009204301983e-05,,0.21349462866783142,,0.1384037733078003,,7.575329800602049e-05,,
,0.001,276,,,,,,,,,,,,,,,,,,
276,,276,,,,,,,,,3.838465272565372e-05,,2.9652790544787422e-05,,0.21223744750022888,,0.13851144909858704,,7.3689290729817e-05,0.03601042181253433
276,,276,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03601042181253433,3.838465272565372e-05,,2.9652790544787422e-05,,0.21223744750022888,,0.13851144909858704,,7.3689290729817e-05,,
,0.001,277,,,,,,,,,,,,,,,,,,
277,,277,,,,,,,,,3.93382906622719e-05,,3.123224087175913e-05,,0.21523435413837433,,0.13860124349594116,,7.544763502664864e-05,0.03616923466324806
277,,277,0.984512448310852,1.0,1.0,0.923828125,0.9365234375,1.0,0.03616923466324806,3.93382906622719e-05,,3.123224087175913e-05,,0.21523435413837433,,0.13860124349594116,,7.544763502664864e-05,,
,0.001,278,,,,,,,,,,,,,,,,,,
278,,278,,,,,,,,,4.0649541915627196e-05,,3.18580714520067e-05,,0.2151414453983307,,0.13799592852592468,,7.329457730520517e-05,0.03604966029524803
278,,278,0.984512448310852,1.0,1.0,0.921875,0.93701171875,1.0,0.03604966029524803,4.0649541915627196e-05,,3.18580714520067e-05,,0.2151414453983307,,0.13799592852592468,,7.329457730520517e-05,,
,0.001,279,,,,,,,,,,,,,,,,,,
279,,279,,,,,,,,,4.541770613286644e-05,,3.424216265557334e-05,,0.21356245875358582,,0.13766524195671082,,7.439124601660296e-05,0.03591437265276909
279,,279,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03591437265276909,4.541770613286644e-05,,3.424216265557334e-05,,0.21356245875358582,,0.13766524195671082,,7.439124601660296e-05,,
,0.001,280,,,,,,,,,,,,,,,,,,
280,,280,,,,,,,,,5.113947918289341e-05,,3.94871094613336e-05,,0.21148255467414856,,0.1381637305021286,,7.666567398700863e-05,0.035912126302719116
280,,280,0.9846041202545166,1.0,1.0,0.923828125,0.93701171875,1.0,0.035912126302719116,5.113947918289341e-05,,3.94871094613336e-05,,0.21148255467414856,,0.1381637305021286,,7.666567398700863e-05,,
,0.001,281,,,,,,,,,,,,,,,,,,
281,,281,,,,,,,,,6.067568756407127e-05,,4.345061461208388e-05,,0.21032880246639252,,0.13754191994667053,,7.245094457175583e-05,0.035738199949264526
281,,281,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035738199949264526,6.067568756407127e-05,,4.345061461208388e-05,,0.21032880246639252,,0.13754191994667053,,7.245094457175583e-05,,
,0.001,282,,,,,,,,,,,,,,,,,,
282,,282,,,,,,,,,6.735097849741578e-05,,4.646045999834314e-05,,0.21356052160263062,,0.1374167650938034,,7.161662506405264e-05,0.035865772515535355
282,,282,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035865772515535355,6.735097849741578e-05,,4.646045999834314e-05,,0.21356052160263062,,0.1374167650938034,,7.161662506405264e-05,,
,0.001,283,,,,,,,,,,,,,,,,,,
283,,283,,,,,,,,,5.94836674281396e-05,,4.64604381704703e-05,,0.21091735363006592,,0.137616366147995,,7.166973955463618e-05,0.035779230296611786
283,,283,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035779230296611786,5.94836674281396e-05,,4.64604381704703e-05,,0.21091735363006592,,0.137616366147995,,7.166973955463618e-05,,
,0.001,284,,,,,,,,,,,,,,,,,,
284,,284,,,,,,,,,6.496695277746767e-05,,5.5340886319754645e-05,,0.21235129237174988,,0.13735046982765198,,7.227672904264182e-05,0.03579718619585037
284,,284,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03579718619585037,6.496695277746767e-05,,5.5340886319754645e-05,,0.21235129237174988,,0.13735046982765198,,7.227672904264182e-05,,
,0.001,285,,,,,,,,,,,,,,,,,,
285,,285,,,,,,,,,6.270212179515511e-05,,4.76822788186837e-05,,0.2119724154472351,,0.13734453916549683,,7.056965841911733e-05,0.03577691689133644
285,,285,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03577691689133644,6.270212179515511e-05,,4.76822788186837e-05,,0.2119724154472351,,0.13734453916549683,,7.056965841911733e-05,,
,0.001,286,,,,,,,,,,,,,,,,,,
286,,286,,,,,,,,,6.5205356804654e-05,,4.902331420453265e-05,,0.2119521051645279,,0.13742375373840332,,6.905038026161492e-05,0.03578971326351166
286,,286,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03578971326351166,6.5205356804654e-05,,4.902331420453265e-05,,0.2119521051645279,,0.13742375373840332,,6.905038026161492e-05,,
,0.001,287,,,,,,,,,,,,,,,,,,
287,,287,,,,,,,,,7.629103492945433e-05,,6.007915362715721e-05,,0.21179157495498657,,0.1372528374195099,,6.874243263155222e-05,0.03575003519654274
287,,287,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03575003519654274,7.629103492945433e-05,,6.007915362715721e-05,,0.21179157495498657,,0.1372528374195099,,6.874243263155222e-05,,
,0.001,288,,,,,,,,,,,,,,,,,,
288,,288,,,,,,,,,7.676783570786938e-05,,5.492380660143681e-05,,0.21056944131851196,,0.13721564412117004,,6.841922731837258e-05,0.03568540886044502
288,,288,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03568540886044502,7.676783570786938e-05,,5.492380660143681e-05,,0.21056944131851196,,0.13721564412117004,,6.841922731837258e-05,,
,0.001,289,,,,,,,,,,,,,,,,,,
289,,289,,,,,,,,,8.713819261174649e-05,,5.6771430536173284e-05,,0.21066603064537048,,0.13706758618354797,,6.789885810576379e-05,0.035661812871694565
289,,289,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.035661812871694565,8.713819261174649e-05,,5.6771430536173284e-05,,0.21066603064537048,,0.13706758618354797,,6.789885810576379e-05,,
,0.001,290,,,,,,,,,,,,,,,,,,
290,,290,,,,,,,,,9.881961887003854e-05,,6.022820889484137e-05,,0.21155309677124023,,0.1371667981147766,,6.577941530849785e-05,0.03572053834795952
290,,290,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03572053834795952,9.881961887003854e-05,,6.022820889484137e-05,,0.21155309677124023,,0.1371667981147766,,6.577941530849785e-05,,
,0.001,291,,,,,,,,,,,,,,,,,,
291,,291,,,,,,,,,8.237022848334163e-05,,4.97981600346975e-05,,0.2109498679637909,,0.13710400462150574,,6.387331814039499e-05,0.03567884862422943
291,,291,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03567884862422943,8.237022848334163e-05,,4.97981600346975e-05,,0.2109498679637909,,0.13710400462150574,,6.387331814039499e-05,,
,0.001,292,,,,,,,,,,,,,,,,,,
292,,292,,,,,,,,,7.70062324590981e-05,,4.6549917897209525e-05,,0.21053805947303772,,0.13721472024917603,,6.26583569101058e-05,0.03567934036254883
292,,292,0.9846041202545166,1.0,1.0,0.921875,0.9375,1.0,0.03567934036254883,7.70062324590981e-05,,4.6549917897209525e-05,,0.21053805947303772,,0.13721472024917603,,6.26583569101058e-05,,
,0.001,293,,,,,,,,,,,,,,,,,,
293,,293,,,,,,,,,7.188061863416806e-05,,4.362945765024051e-05,,0.2106994241476059,,0.1375647336244583,,6.212168955244124e-05,0.035752151161432266
293,,293,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035752151161432266,7.188061863416806e-05,,4.362945765024051e-05,,0.2106994241476059,,0.1375647336244583,,6.212168955244124e-05,,
,0.001,294,,,,,,,,,,,,,,,,,,
294,,294,,,,,,,,,6.305972783593461e-05,,3.713288242579438e-05,,0.2108488380908966,,0.137920081615448,,6.020712316967547e-05,0.03582431375980377
294,,294,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03582431375980377,6.305972783593461e-05,,3.713288242579438e-05,,0.2108488380908966,,0.137920081615448,,6.020712316967547e-05,,
,0.001,295,,,,,,,,,,,,,,,,,,
295,,295,,,,,,,,,6.19869097135961e-05,,3.4659406082937494e-05,,0.2104230523109436,,0.1380186378955841,,5.7985325838672e-05,0.035821132361888885
295,,295,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035821132361888885,6.19869097135961e-05,,3.4659406082937494e-05,,0.2104230523109436,,0.1380186378955841,,5.7985325838672e-05,,
,0.001,296,,,,,,,,,,,,,,,,,,
296,,296,,,,,,,,,6.246371776796877e-05,,3.173889490426518e-05,,0.2106713205575943,,0.137472003698349,,5.603718454949558e-05,0.03572869300842285
296,,296,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.03572869300842285,6.246371776796877e-05,,3.173889490426518e-05,,0.2106713205575943,,0.137472003698349,,5.603718454949558e-05,,
,0.001,297,,,,,,,,,,,,,,,,,,
297,,297,,,,,,,,,5.686121585313231e-05,,2.8490558179328218e-05,,0.21097266674041748,,0.13773557543754578,,5.646442514262162e-05,0.03579256683588028
297,,297,0.9844208359718323,1.0,1.0,0.921875,0.9365234375,1.0,0.03579256683588028,5.686121585313231e-05,,2.8490558179328218e-05,,0.21097266674041748,,0.13773557543754578,,5.646442514262162e-05,,
,0.001,298,,,,,,,,,,,,,,,,,,
298,,298,,,,,,,,,6.05564855504781e-05,,2.6881292797042988e-05,,0.2107246369123459,,0.1386469304561615,,5.582149969995953e-05,0.035951483994722366
298,,298,0.9846957325935364,1.0,1.0,0.923828125,0.9375,1.0,0.035951483994722366,6.05564855504781e-05,,2.6881292797042988e-05,,0.2107246369123459,,0.1386469304561615,,5.582149969995953e-05,,
,0.001,299,,,,,,,,,,,,,,,,,,
299,,299,,,,,,,,,6.0437283536884934e-05,,2.6434270694153383e-05,,0.21046686172485352,,0.13907600939273834,,5.562667138292454e-05,0.03601976856589317
299,,299,0.984237551689148,1.0,1.0,0.921875,0.935546875,1.0,0.03601976856589317,6.0437283536884934e-05,,2.6434270694153383e-05,,0.21046686172485352,,0.13907600939273834,,5.562667138292454e-05,,
