index,status,score,reasons,opaque_ratio,edge_density,bbox_w,bbox_h,bbox_area,center_x,center_y,bbox_x0,bbox_y0,largest_component_ratio,component_count,token_entropy,unique_opaque_tokens
5112,review,13.71686907,,0.30761719,0.25352823,0.78125000,0.81250000,0.63476562,0.48981055,0.58842806,0.09677419,0.19354839,1.00000000,1.00000000,3.16515030,12.00000000
5113,keep,3.22109978,,0.20898438,0.16834677,0.34375000,0.78125000,0.26855469,0.48100693,0.57054567,0.32258065,0.19354839,1.00000000,1.00000000,2.89485770,12.00000000
5114,keep,4.37285788,,0.25488281,0.19203629,0.46875000,0.81250000,0.38085938,0.49536522,0.55333086,0.25806452,0.16129032,0.99616858,2.00000000,3.05695126,12.00000000
5115,keep,2.51190820,,0.22558594,0.16381048,0.43750000,0.78125000,0.34179688,0.50593493,0.58190197,0.32258065,0.19354839,1.00000000,1.00000000,2.79015502,11.00000000
5116,keep,5.19619389,,0.20312500,0.15927419,0.34375000,0.81250000,0.27929688,0.47301489,0.53101737,0.32258065,0.12903226,1.00000000,1.00000000,2.98965396,13.00000000
5117,review,14.65703213,,0.31835938,0.26008065,0.78125000,0.84375000,0.65917969,0.49238076,0.57767663,0.09677419,0.16129032,1.00000000,1.00000000,3.20400573,13.00000000
5118,keep,3.60713362,,0.25976562,0.20060484,0.46875000,0.78125000,0.36621094,0.48763037,0.58452583,0.25806452,0.19354839,1.00000000,1.00000000,3.11052192,12.00000000
5119,keep,3.14940149,,0.20312500,0.17086694,0.34375000,0.78125000,0.26855469,0.49302109,0.57537221,0.32258065,0.19354839,1.00000000,1.00000000,2.93887919,10.00000000
5120,keep,3.75505637,,0.21191406,0.18750000,0.37500000,0.78125000,0.29296875,0.51508845,0.61082206,0.35483871,0.22580645,1.00000000,1.00000000,3.10197904,12.00000000
5121,keep,1.87041244,,0.21679688,0.18195565,0.43750000,0.78125000,0.34179688,0.48081953,0.56742226,0.25806452,0.19354839,1.00000000,1.00000000,3.18317916,12.00000000
5122,keep,4.80130336,,0.26171875,0.17137097,0.50000000,0.81250000,0.40625000,0.50072220,0.60905152,0.25806452,0.19354839,1.00000000,1.00000000,2.60041333,11.00000000
5123,keep,2.14309826,,0.21484375,0.18649194,0.37500000,0.84375000,0.31640625,0.48284457,0.55307918,0.29032258,0.12903226,1.00000000,1.00000000,3.20057132,13.00000000
5124,keep,3.32593020,,0.20800781,0.16532258,0.34375000,0.78125000,0.26855469,0.48720279,0.56807512,0.32258065,0.19354839,1.00000000,1.00000000,2.99294688,11.00000000
5125,keep,4.72359958,,0.19238281,0.16028226,0.34375000,0.75000000,0.25781250,0.50024562,0.56558048,0.32258065,0.19354839,1.00000000,1.00000000,3.02456186,12.00000000
5126,keep,6.91188257,,0.20410156,0.16582661,0.37500000,0.75000000,0.28125000,0.51473993,0.57724958,0.32258065,0.22580645,0.98564593,2.00000000,3.09700612,11.00000000
5127,keep,5.26896405,,0.19824219,0.15625000,0.40625000,0.81250000,0.33007812,0.50182743,0.58573018,0.29032258,0.16129032,0.99507389,2.00000000,2.85912536,12.00000000
5128,keep,2.99024385,,0.20898438,0.17237903,0.34375000,0.78125000,0.26855469,0.48492614,0.56768164,0.32258065,0.19354839,1.00000000,1.00000000,2.94027315,11.00000000
5129,keep,2.41737324,,0.22753906,0.19707661,0.43750000,0.78125000,0.34179688,0.48193271,0.58770594,0.29032258,0.22580645,1.00000000,1.00000000,3.11832673,12.00000000
5130,review,13.41987106,,0.28222656,0.22933468,0.59375000,0.87500000,0.51953125,0.49213082,0.58622614,0.19354839,0.12903226,0.98269896,5.00000000,3.17265482,12.00000000
5131,keep,4.42416865,,0.20214844,0.15826613,0.34375000,0.75000000,0.25781250,0.48761103,0.58469690,0.32258065,0.22580645,1.00000000,1.00000000,2.71123836,11.00000000
5132,keep,2.45206834,,0.21875000,0.17641129,0.37500000,0.78125000,0.29296875,0.51440092,0.58237327,0.35483871,0.19354839,1.00000000,1.00000000,2.86236934,12.00000000
5133,review,14.57920628,,0.31835938,0.25856855,0.78125000,0.84375000,0.65917969,0.49238076,0.57767663,0.09677419,0.16129032,1.00000000,1.00000000,3.10213058,13.00000000
5134,keep,3.01311653,,0.21289062,0.15826613,0.37500000,0.78125000,0.29296875,0.49526487,0.56599586,0.32258065,0.19354839,1.00000000,1.00000000,2.86678492,11.00000000
5135,keep,2.34256137,,0.22460938,0.16885081,0.43750000,0.78125000,0.34179688,0.50561010,0.58359046,0.32258065,0.19354839,1.00000000,1.00000000,2.87759654,12.00000000
5136,keep,2.69213957,,0.21289062,0.16129032,0.40625000,0.78125000,0.31738281,0.47943178,0.56525599,0.29032258,0.19354839,1.00000000,1.00000000,2.92423599,12.00000000
5137,keep,4.68523078,,0.21484375,0.17338710,0.43750000,0.78125000,0.34179688,0.51466276,0.60615836,0.32258065,0.22580645,0.99545455,2.00000000,2.82901666,12.00000000
5138,keep,4.69660801,,0.21777344,0.17187500,0.43750000,0.81250000,0.35546875,0.50918559,0.57616086,0.32258065,0.16129032,0.99103139,2.00000000,2.99147585,13.00000000
5139,review,20.65597638,,0.32617188,0.26008065,0.78125000,0.84375000,0.65917969,0.49430172,0.57504346,0.09677419,0.16129032,0.97305389,2.00000000,2.90142072,11.00000000
5140,keep,3.67126144,,0.20800781,0.16784274,0.37500000,0.78125000,0.29296875,0.46539452,0.55762532,0.29032258,0.19354839,1.00000000,1.00000000,3.05191466,13.00000000
5141,keep,1.91879496,,0.23144531,0.18497984,0.43750000,0.81250000,0.35546875,0.51735402,0.57574520,0.32258065,0.16129032,1.00000000,1.00000000,3.14407780,14.00000000
5142,keep,2.63259584,,0.21972656,0.16481855,0.40625000,0.81250000,0.33007812,0.47541219,0.58265233,0.29032258,0.19354839,1.00000000,1.00000000,2.94907659,12.00000000
5143,keep,4.92304084,,0.19140625,0.15877016,0.34375000,0.71875000,0.24707031,0.50065833,0.57011192,0.32258065,0.22580645,1.00000000,1.00000000,3.13196780,12.00000000
5144,keep,7.67970459,,0.29785156,0.22580645,0.46875000,0.81250000,0.38085938,0.48905341,0.60655738,0.25806452,0.19354839,1.00000000,1.00000000,3.12078264,12.00000000
5145,keep,4.41971869,,0.19726562,0.15927419,0.37500000,0.75000000,0.28125000,0.50255509,0.55717023,0.32258065,0.19354839,1.00000000,1.00000000,3.14385396,14.00000000
5146,keep,5.28207252,,0.20996094,0.17741935,0.40625000,0.78125000,0.31738281,0.48492123,0.56894224,0.32258065,0.19354839,0.98604651,4.00000000,3.35095747,11.00000000
5147,keep,2.33322555,,0.24121094,0.19959677,0.43750000,0.81250000,0.35546875,0.48504636,0.57855557,0.29032258,0.19354839,1.00000000,1.00000000,2.96444455,12.00000000
5148,keep,4.57262267,,0.23925781,0.18397177,0.56250000,0.81250000,0.45703125,0.54522712,0.57748519,0.32258065,0.19354839,1.00000000,1.00000000,2.69988901,10.00000000
5149,keep,2.54294007,,0.21972656,0.17137097,0.37500000,0.78125000,0.29296875,0.51598566,0.57691756,0.35483871,0.19354839,1.00000000,1.00000000,2.84589720,11.00000000
5150,keep,3.64129097,,0.20507812,0.15322581,0.37500000,0.78125000,0.29296875,0.49170507,0.56390169,0.32258065,0.19354839,1.00000000,1.00000000,3.06307850,13.00000000
5151,keep,2.84551542,,0.19921875,0.17489919,0.40625000,0.75000000,0.30468750,0.48102467,0.57858950,0.32258065,0.22580645,1.00000000,1.00000000,2.95789753,10.00000000
5152,keep,4.73675300,,0.20117188,0.14768145,0.37500000,0.78125000,0.29296875,0.51190103,0.56154087,0.32258065,0.19354839,1.00000000,1.00000000,2.69799071,12.00000000
5153,keep,9.21888042,,0.29003906,0.24042339,0.46875000,0.87500000,0.41015625,0.48680352,0.59476485,0.25806452,0.12903226,0.99663300,2.00000000,3.06946155,11.00000000
5154,keep,2.22584821,,0.22363281,0.17338710,0.40625000,0.84375000,0.34277344,0.50485984,0.55824764,0.32258065,0.12903226,1.00000000,1.00000000,2.92155747,11.00000000
5155,keep,6.36935832,,0.24804688,0.19758065,0.56250000,0.87500000,0.49218750,0.54178308,0.56311913,0.32258065,0.12903226,1.00000000,1.00000000,2.65692447,12.00000000
5156,keep,2.31016390,,0.23046875,0.16481855,0.40625000,0.81250000,0.33007812,0.51694915,0.58187534,0.32258065,0.19354839,1.00000000,1.00000000,2.85475995,11.00000000
5157,keep,5.36579977,,0.21289062,0.16935484,0.37500000,0.81250000,0.30468750,0.51124593,0.55415803,0.32258065,0.16129032,0.99082569,3.00000000,2.87225377,11.00000000
5158,keep,1.45126429,,0.23437500,0.18397177,0.40625000,0.81250000,0.33007812,0.51626344,0.58333333,0.32258065,0.16129032,1.00000000,1.00000000,3.09472679,12.00000000
5159,keep,3.50036244,,0.21386719,0.17792339,0.53125000,0.78125000,0.41503906,0.48033584,0.56753572,0.19354839,0.19354839,1.00000000,1.00000000,2.87894508,11.00000000
5160,keep,2.66822767,,0.21972656,0.17691532,0.40625000,0.78125000,0.31738281,0.47985663,0.57863799,0.29032258,0.19354839,0.99555556,2.00000000,2.87436012,11.00000000
5161,keep,4.36064819,,0.20507812,0.15574597,0.37500000,0.78125000,0.29296875,0.46620584,0.55944700,0.29032258,0.19354839,1.00000000,1.00000000,2.91966216,14.00000000
5162,keep,3.08614350,,0.21582031,0.15776210,0.37500000,0.78125000,0.29296875,0.50357612,0.56736243,0.32258065,0.19354839,1.00000000,1.00000000,2.91327978,13.00000000
5163,keep,2.57882127,,0.21386719,0.17691532,0.34375000,0.84375000,0.29003906,0.48357637,0.55368979,0.32258065,0.12903226,1.00000000,1.00000000,3.00554322,11.00000000
5164,keep,9.84990050,,0.21386719,0.18397177,0.53125000,0.75000000,0.39843750,0.48593313,0.54765061,0.19354839,0.19354839,0.97260274,4.00000000,2.94818775,13.00000000
5165,keep,4.45515349,,0.22753906,0.18901210,0.40625000,0.81250000,0.33007812,0.52595874,0.58064516,0.32258065,0.16129032,0.99141631,3.00000000,3.24669933,12.00000000
5166,keep,4.64609406,,0.23730469,0.18346774,0.56250000,0.81250000,0.45703125,0.54666136,0.58263640,0.32258065,0.19354839,1.00000000,1.00000000,2.47453399,10.00000000
5167,keep,6.87573366,,0.21386719,0.14012097,0.50000000,0.81250000,0.40625000,0.47105612,0.56193843,0.25806452,0.19354839,0.99543379,2.00000000,2.65203294,12.00000000
5168,keep,7.18308022,,0.20019531,0.16733871,0.37500000,0.78125000,0.29296875,0.48072384,0.55420928,0.32258065,0.19354839,0.98536585,3.00000000,3.05173217,14.00000000
5169,keep,2.59917494,,0.21582031,0.17792339,0.43750000,0.75000000,0.32812500,0.50912276,0.59830682,0.32258065,0.22580645,1.00000000,1.00000000,3.13708151,11.00000000
5170,keep,4.60248924,,0.23632812,0.20967742,0.50000000,0.81250000,0.40625000,0.53852306,0.57677953,0.32258065,0.19354839,1.00000000,1.00000000,3.14971128,12.00000000
5171,keep,4.73949732,,0.24316406,0.19506048,0.50000000,0.87500000,0.43750000,0.53452520,0.56458090,0.32258065,0.12903226,1.00000000,1.00000000,3.06017068,12.00000000
5172,keep,2.70308315,,0.22265625,0.17792339,0.50000000,0.78125000,0.39062500,0.50382003,0.56465761,0.29032258,0.19354839,1.00000000,1.00000000,3.01888817,12.00000000
5173,keep,3.90906164,,0.21386719,0.15574597,0.34375000,0.84375000,0.29003906,0.47562233,0.55310060,0.32258065,0.12903226,1.00000000,1.00000000,2.80552294,12.00000000
5174,keep,2.24700742,,0.20996094,0.18044355,0.40625000,0.81250000,0.33007812,0.47681920,0.56234059,0.32258065,0.16129032,1.00000000,1.00000000,3.16842065,13.00000000
5175,keep,1.97879504,,0.22460938,0.17943548,0.40625000,0.84375000,0.34277344,0.47755961,0.55610098,0.29032258,0.12903226,1.00000000,1.00000000,3.03391239,13.00000000
5176,keep,3.37436846,,0.21191406,0.18094758,0.40625000,0.75000000,0.30468750,0.46855954,0.61557901,0.25806452,0.25806452,1.00000000,1.00000000,3.03411867,12.00000000
5177,keep,3.68670813,,0.21093750,0.15725806,0.34375000,0.78125000,0.26855469,0.49790920,0.56600956,0.32258065,0.19354839,1.00000000,1.00000000,2.82979927,10.00000000
5178,keep,2.60582683,,0.21679688,0.16733871,0.37500000,0.78125000,0.29296875,0.47369951,0.57250799,0.29032258,0.19354839,1.00000000,1.00000000,2.72817226,12.00000000
5179,keep,2.69641288,,0.24121094,0.20665323,0.43750000,0.81250000,0.35546875,0.48504636,0.57855557,0.29032258,0.19354839,1.00000000,1.00000000,2.99045061,13.00000000
5180,keep,2.28830987,,0.20703125,0.17893145,0.37500000,0.78125000,0.29296875,0.48539257,0.56755934,0.29032258,0.19354839,1.00000000,1.00000000,3.21655988,12.00000000
5181,keep,5.81119796,,0.19042969,0.14213710,0.34375000,0.75000000,0.25781250,0.47593052,0.57105045,0.32258065,0.22580645,1.00000000,1.00000000,2.85787299,11.00000000
5182,keep,4.26643844,,0.25195312,0.22076613,0.43750000,0.84375000,0.36914062,0.48437109,0.56426607,0.29032258,0.16129032,1.00000000,1.00000000,3.29616398,13.00000000
5183,keep,4.48939536,,0.23535156,0.19909274,0.53125000,0.81250000,0.43164062,0.52509704,0.58934547,0.29032258,0.19354839,1.00000000,1.00000000,3.26232931,12.00000000
5184,keep,5.74630084,,0.23925781,0.20816532,0.56250000,0.81250000,0.45703125,0.54338381,0.57682686,0.32258065,0.19354839,1.00000000,1.00000000,3.24409084,12.00000000
5185,keep,2.76561833,,0.21679688,0.16784274,0.43750000,0.78125000,0.34179688,0.50319675,0.55884917,0.32258065,0.19354839,1.00000000,1.00000000,2.83878862,10.00000000
5186,review,13.90494031,,0.30078125,0.24395161,0.78125000,0.87500000,0.68359375,0.49245915,0.59394638,0.09677419,0.12903226,1.00000000,1.00000000,2.82056230,11.00000000
5187,keep,3.62806111,,0.20214844,0.16129032,0.40625000,0.81250000,0.33007812,0.47639084,0.56241234,0.32258065,0.16129032,1.00000000,1.00000000,2.96626107,12.00000000
5188,keep,2.31235048,,0.21093750,0.18044355,0.40625000,0.81250000,0.33007812,0.51224612,0.56317204,0.29032258,0.16129032,1.00000000,1.00000000,3.03527397,12.00000000
5189,keep,3.91815127,,0.20605469,0.16431452,0.37500000,0.78125000,0.29296875,0.46476074,0.55924171,0.29032258,0.19354839,1.00000000,1.00000000,3.20239588,12.00000000
5190,keep,2.40107677,,0.22167969,0.17187500,0.37500000,0.84375000,0.31640625,0.51314481,0.55094500,0.32258065,0.12903226,1.00000000,1.00000000,3.09232362,14.00000000
5191,keep,3.10172336,,0.21972656,0.17993952,0.34375000,0.84375000,0.29003906,0.52286738,0.54236559,0.35483871,0.12903226,1.00000000,1.00000000,3.26993371,14.00000000
5192,keep,3.54073104,,0.19335938,0.17086694,0.40625000,0.75000000,0.30468750,0.49918540,0.58879114,0.29032258,0.22580645,1.00000000,1.00000000,3.05157166,10.00000000
5193,keep,4.28113025,,0.20605469,0.16129032,0.37500000,0.75000000,0.28125000,0.50863782,0.54961015,0.32258065,0.19354839,1.00000000,1.00000000,3.14176102,14.00000000
5194,keep,5.45302326,,0.24609375,0.18397177,0.56250000,0.87500000,0.49218750,0.53929852,0.56477215,0.32258065,0.12903226,1.00000000,1.00000000,2.94223869,13.00000000
5195,keep,2.69651087,,0.24316406,0.20463710,0.43750000,0.81250000,0.35546875,0.48633243,0.57999741,0.29032258,0.19354839,1.00000000,1.00000000,3.04344497,12.00000000
5196,keep,3.63551917,,0.21386719,0.16028226,0.43750000,0.75000000,0.32812500,0.50802769,0.60038297,0.32258065,0.22580645,1.00000000,1.00000000,2.68375265,11.00000000
5197,keep,7.86781804,,0.20117188,0.16330645,0.40625000,0.75000000,0.30468750,0.50328844,0.58299405,0.32258065,0.22580645,0.98058252,3.00000000,2.84463426,10.00000000
5198,keep,6.61500989,,0.27929688,0.23790323,0.46875000,0.81250000,0.38085938,0.49007444,0.56226032,0.25806452,0.16129032,1.00000000,1.00000000,3.42114295,12.00000000
5199,keep,4.05824470,,0.20117188,0.16532258,0.34375000,0.75000000,0.25781250,0.48809897,0.58346383,0.32258065,0.22580645,1.00000000,1.00000000,2.88953286,10.00000000
5200,keep,2.66098334,,0.21191406,0.16885081,0.43750000,0.75000000,0.32812500,0.50393935,0.58332095,0.32258065,0.22580645,1.00000000,1.00000000,2.93463392,11.00000000
5201,keep,5.05121428,,0.19921875,0.16532258,0.37500000,0.81250000,0.30468750,0.50395319,0.55044276,0.32258065,0.12903226,0.99509804,2.00000000,3.14029495,12.00000000
5202,keep,4.73044981,,0.21582031,0.15221774,0.34375000,0.84375000,0.29003906,0.52386513,0.54298643,0.35483871,0.12903226,1.00000000,1.00000000,2.66420367,12.00000000
5203,review,14.21665904,,0.28710938,0.23941532,0.59375000,0.87500000,0.51953125,0.48869871,0.58635067,0.19354839,0.12903226,0.98299320,5.00000000,3.23269277,12.00000000
5204,keep,2.25103930,,0.22558594,0.19102823,0.37500000,0.84375000,0.31640625,0.51305684,0.55062142,0.32258065,0.12903226,1.00000000,1.00000000,2.97838284,12.00000000
5205,keep,4.75888795,,0.18652344,0.15977823,0.37500000,0.71875000,0.26953125,0.48353319,0.56797838,0.32258065,0.22580645,1.00000000,1.00000000,3.12727183,12.00000000
5206,keep,5.41318289,,0.24023438,0.19758065,0.56250000,0.81250000,0.45703125,0.55245214,0.57382638,0.32258065,0.19354839,1.00000000,1.00000000,3.03671900,12.00000000
5207,keep,3.87043993,,0.26171875,0.19052419,0.43750000,0.81250000,0.35546875,0.49253731,0.61747713,0.29032258,0.19354839,1.00000000,1.00000000,2.73644225,9.00000000
5208,keep,2.92846279,,0.21484375,0.18195565,0.40625000,0.78125000,0.31738281,0.46788856,0.61158358,0.25806452,0.22580645,1.00000000,1.00000000,2.88383359,12.00000000
5209,review,13.97150082,,0.30957031,0.25806452,0.75000000,0.87500000,0.65625000,0.49150300,0.56985855,0.12903226,0.12903226,1.00000000,1.00000000,3.30787030,13.00000000
5210,keep,4.36896785,,0.20703125,0.14717742,0.37500000,0.78125000,0.29296875,0.48295800,0.58916616,0.29032258,0.22580645,1.00000000,1.00000000,2.28421607,9.00000000
5211,keep,2.72421693,,0.22558594,0.16078629,0.43750000,0.78125000,0.34179688,0.50509705,0.58455523,0.32258065,0.19354839,1.00000000,1.00000000,2.88874139,13.00000000
5212,keep,2.59650763,,0.24316406,0.20463710,0.43750000,0.75000000,0.32812500,0.49216220,0.59865268,0.29032258,0.22580645,1.00000000,1.00000000,2.97448391,11.00000000
5213,keep,1.80169428,,0.22167969,0.17842742,0.37500000,0.81250000,0.30468750,0.51669746,0.57410828,0.35483871,0.16129032,1.00000000,1.00000000,3.18901915,12.00000000
5214,keep,3.96260646,,0.24707031,0.21622984,0.46875000,0.81250000,0.38085938,0.47826087,0.57274002,0.25806452,0.19354839,1.00000000,1.00000000,3.23811718,12.00000000
5215,keep,2.96332346,,0.20703125,0.17338710,0.34375000,0.78125000,0.26855469,0.48645770,0.56862447,0.32258065,0.19354839,1.00000000,1.00000000,2.79234592,11.00000000
5216,keep,7.34203838,,0.21777344,0.17288306,0.40625000,0.78125000,0.31738281,0.48502821,0.55995950,0.29032258,0.19354839,0.97757848,5.00000000,2.90689005,12.00000000
5217,keep,3.45518617,,0.20996094,0.17641129,0.34375000,0.84375000,0.29003906,0.51942986,0.54943736,0.35483871,0.12903226,1.00000000,1.00000000,3.36980784,12.00000000
5218,keep,2.64944134,,0.22167969,0.18296371,0.50000000,0.78125000,0.39062500,0.50362370,0.56558192,0.29032258,0.19354839,1.00000000,1.00000000,3.23575353,12.00000000
5219,keep,2.32230155,,0.20214844,0.17489919,0.40625000,0.78125000,0.31738281,0.50179211,0.57503506,0.29032258,0.19354839,1.00000000,1.00000000,2.89939571,11.00000000
5220,keep,3.02799204,,0.22265625,0.18296371,0.43750000,0.81250000,0.35546875,0.47778721,0.56975099,0.25806452,0.16129032,0.99561404,2.00000000,2.90713972,13.00000000
5221,keep,3.45430356,,0.21777344,0.16179435,0.40625000,0.78125000,0.31738281,0.47041805,0.60465789,0.25806452,0.22580645,1.00000000,1.00000000,2.84045149,12.00000000
5222,keep,3.22468261,,0.20410156,0.16985887,0.34375000,0.78125000,0.26855469,0.49189690,0.57848433,0.32258065,0.19354839,1.00000000,1.00000000,2.92573888,10.00000000
5223,keep,3.95682175,,0.20019531,0.17792339,0.40625000,0.75000000,0.30468750,0.48072384,0.58127459,0.32258065,0.22580645,0.99512195,2.00000000,3.26415981,12.00000000
5224,keep,3.49055093,,0.24804688,0.21774194,0.40625000,0.75000000,0.30468750,0.51485903,0.57569215,0.32258065,0.22580645,1.00000000,1.00000000,3.33970230,12.00000000
5225,keep,1.44236346,,0.23535156,0.17741935,0.40625000,0.75000000,0.30468750,0.51385357,0.58546379,0.32258065,0.22580645,1.00000000,1.00000000,3.01182067,11.00000000
5226,keep,3.42808312,,0.20703125,0.16985887,0.37500000,0.75000000,0.28125000,0.47687158,0.58384054,0.29032258,0.22580645,1.00000000,1.00000000,3.20752773,13.00000000
5227,keep,2.79404519,,0.20312500,0.17036290,0.37500000,0.78125000,0.29296875,0.48805831,0.56932382,0.29032258,0.19354839,1.00000000,1.00000000,2.95557106,9.00000000
5228,keep,3.13496424,,0.22656250,0.18750000,0.50000000,0.78125000,0.39062500,0.50597887,0.55144605,0.29032258,0.19354839,1.00000000,1.00000000,3.14803999,11.00000000
5229,keep,4.38040516,,0.26367188,0.20211694,0.46875000,0.84375000,0.39550781,0.49115890,0.58649940,0.25806452,0.16129032,1.00000000,1.00000000,2.68923024,12.00000000
5230,keep,12.20217980,,0.30371094,0.24395161,0.75000000,0.81250000,0.60937500,0.49133907,0.57794835,0.12903226,0.19354839,1.00000000,1.00000000,3.25010652,12.00000000
