generated_index,hash,matched_split,matched_dataset_indices,num_dataset_matches
1046,6a0474acb6017a07fbe851c49a9be75fd915ef3b,train,50396 50398,2
1047,7f72703f6d904d44190730400707fa955429fd17,train,1706,1
1048,b51284a548da88f64981d1113db49177c43d7f2d,train,65379,1
1049,9e76e6b9da21dc7b66626d23fa6db6e21ed57000,train,72625,1
1050,96911cc84bab135b6a2939f285ea64ed22012ebe,train,70561,1
1051,9712fb01d4aa02620d2167f3562f0a5141a2e402,train,33732 33734,2
1052,eb7f4acdbac5c440e9d34c542e7d30ebd827aa8b,train,52473,1
1053,595efd520b153c22388b916a790d0ebc7d144b52,train,30754,1
1054,7ab4e855b0f0d573e0e9391b1dfa15e585bdf6f6,train,61697,1
1055,d2adf806cdda90243b28f0a2d89d0487db404b83,train,67866,1
1056,5267f5b0f34331ff42cfc0e08531e907da6f63c6,train,1444 1446,2
1057,b667db75afa235d5bab056b54e97b319a9541331,train,73194,1
1058,fa098a87026ded5db1c5f0bf0b955fc3463226ed,train,30283,1
1059,ff6ba24a24fb59a8a2a9a0d2ae92590b53176635,train,4693,1
1060,f3c9806db45be23eac149ed3a240028f67a4e2af,train,25750,1
1061,1d6c3a56009299d27fe232f1966e77907df59b37,train,44608 44615,2
1062,50f658355cb69fca054d27a77f045cfcc8ecb625,train,72592 72599,2
1063,e55b13c7dedcdc9ef58cfb2454070710b3000619,train,68054,1
1064,4e10fe2ad6502d027b48798373b3495da88c3f03,train,82472 85416 85423,3
1065,6fc1a6be36ae731c6500e4bb866987ae152020e3,train,5689,1
1066,824ae6b3ecc138e4614990cca523efb461a9ae1c,train,2284,1
1067,34d7d48fdc38cd1c4b795260f1be75987399afc4,train,68877,1
1069,8105094c56f6e349ff9be4fdc011bc7e4366f46e,train,38810,1
1070,a4a7ef634eeb703f638634864829c1c2da859641,train,59666,1
1071,dfc3cc2c565b6d4eead91eff9f6dd9693571961d,train,53602,1
1072,aad29c87817ecc835cf131397d13a2d7ce672ca2,train,59900 59902,2
1073,b08b12dd4e6cb2e2682cfcc2dea938ed4d175864,train,54120,1
1074,de446fa260eb319cfaa82c25ad5fa5a4fb784c39,train,91280,1
1075,1bface70ff5620c54848bf215a94141b70c571ac,train,78275,1
1076,bb0016e2661b90c3f89c493bcebd62840cd65149,train,60373,1
1077,5f8c765bfc8f4340f29909c704dec8f6475958dc,train,63690,1
1078,e59f011fd3625a3c2399528e1456ebf643d0cddb,train,66937,1
1079,7493e75b643c8eae3e782ee9f09957fd25aa9cb2,train,46336 80320 80327,3
1080,9260b7aebd8bfd932cf85548f097b8ec0dc26480,train,54175,1
1081,831695368bddec9c35cf4114c10110db8fb7ccde,train,88776,1
1083,6c4fde90e2c257b340c67c7bfbddd33149e4ab10,train,76625,1
1084,69a8c29f9aa495b853adb7bd23036f9000f9e3c6,train,49431,1
1085,6f83cc983eac7eda8fdea1baf85894ccb0a6a766,train,2592 2599,2
1086,9f103ccf5d3e17e1d5f69f706a89cd878f6d91a0,train,78611,1
1087,48147b0338d70d40d81b774265e6bc47d18322b1,train,93045,1
1089,724506c0c583abb589a05e0ac945e24cafd0635e,train,84797,1
1090,d9339ef2c267cd6be7c1c6a2f8045844b686b5e6,train,450,1
1091,fa06e42c4f064b67dcc35c34067b1357daf00ec0,train,16923,1
1093,d374440ce856acc7e0e4f87fe01fd6e2838b952e,train,88675,1
1094,4a47115f9330a6f06be6de1f2d1d77cce5d8ae37,train,43269,1
1095,c642b7c5c95e40c06c29e38d54d6275c30e7ab02,train,44084 44086,2
1097,b13a372af4435f7f5d82bb449e51963588c1afd2,train,71241,1
1098,a57930382edc27627fa6519187dadda3f766743c,train,25612 25614,2
1099,b182f630526dad9f4cfd36805e5d8d0dbe8b4720,train,18590,1
1100,f1f0477982d69ad50f8aa751ace5ea723d2ecd06,train,61936,1
1101,494d1c2fc24c7317914e1721f29d76e4eaecc06d,train,62436,1
1102,d6c6fdc6831083cdd4c5d632497ce04f0096ad7c,train,19105,1
1103,824618669d6a957e78950fc1a600a98763a8c9b1,train,22188 22190,2
1105,57e998edfa19a8c1ca8c296aa1061a942bed4e5e,train,75737,1
1107,b749f6a2f0615fe7bc6d384afb433135830917ce,train,17473,1
1108,42858c9fa6a0e79bdc2f35057ade4469ec306e3c,train,45419,1
1109,be30dafaaac3db87e1cd5238142d1077b9e4ba4d,train,13288 13295,2
1110,ee08579c87f0f06792a3863557e20e34c3fab36f,train,13048,1
1111,4b2390fcb0389c2e46585456fdab8ad2dd3f9c85,train,7038,1
1112,54545ec5cdb4cfa56280471316a3aa656e41bbfd,train,29312,1
1114,57268a8a45b2588cb46f6221787f146111429050,train,19136 19143 36584,3
1115,a308d8cc7c2e576cdcd6812fb94887804a14f065,train,51812,1
1116,9b166b616e34157ff42973acedcd7ba529d75042,train,12424 12431,2
1117,377018b07ad5b8e1e4b04768fa0d050fa5826ff0,train,31088 31095,2
1118,696bf1e230204a447d577a600f37207da7a9d959,train,29618,1
1119,927fad36226e74f058f614193fa129f2723a8f26,train,38301,1
1121,8b789db53311305d85835616ed1e42f677984ee4,train,44395,1
1123,cb5b5f31f50c31ac72b01d218534c19f8984926e,train,8248 91472 91479,3
1124,6d958402d9088131e20c2fea6e420a191e9c848d,train,44128,1
1125,8901c0793e89ead9f14f1846dcf6d163db5da424,train,57220 57222,2
1130,f7f7674f8f24aa63d779d6fabba04e99a762aceb,train,61036 61038,2
1132,5705258a2408178acbae44739f4a48d1a73acb1c,train,59555,1
1133,1619ffc2cf3b99f0948d59214ad1d20d5ce82644,train,36908 36910,2
1134,ce7e16f207ead098e80ca500098c26ba54762951,train,71996 71998,2
1136,e846fa862cc1178fb1475f20baebfafb4f851081,train,86138,1
1137,2bee17f90adbe6484e00a39b4b732fb507b5b4fb,train,84616 84623,2
1138,c5279175bcabc8f02a2f1650d9d5dbe7fce62f7c,train,3216 3223,2
1140,34370cd18a9bd5346273789c217edafe65ecca93,train,11584 11591 75472,3
1141,01233d9c18d1b69be90d5a59522564eb1cd80cbd,train,52568,1
1142,1cbfe3246a07a8876aac7b4d131e2c87372f417d,train,88078,1
1143,9011cab1ca10fc5cec4c7bfcf56589621a81819a,train,32432 32439,2
1144,aa79037a5f433a10ebf228e580ee952a6d041886,train,72268 72270,2
1146,e77e278088518d0ca2f6b6494f76fefbbbf0bd92,train,32292 32294,2
1147,0d52752dda6ec7dc42ca289187400502494fed6a,train,62113,1
1148,d166938b42706d989d68b80500cad135e027b095,train,29867,1
1149,4a8a78a559fbb4c6543f33006059bf49cfd0810e,train,46264 90792 90799,3
1150,ec3239808ae47549acfcaa26aca8610bef63d122,train,62935,1
1152,e7ba6f7b67364d0cddba55366185771bf0c58d6a,train,66668 66670,2
1153,178f04f8d4c7d5a2d7be2648e3bd9d1107f7dcea,train,58969,1
1156,7b5827f09b82afe5436682896a80b25a4c6d0e11,train,24293,1
1159,74105a86f323792d0f474ad2ecc8bf1c21f6b9f5,train,4146,1
1160,4e14688601d8b2cdc289226cbeb54cf09705c2b1,train,93298,1
1161,5c3346831ae38b47f499e1918e9fd22febf739a0,train,42472 42479 81048,3
1162,e6a333e3ebbe49d009d3b69f97ea1aa4e65f1093,train,78617,1
1163,cf049b82e2ce508a82b0958d1f1fa23fa143ee58,train,1662,1
1164,6aa294456006025006148957b07274c86ae3c051,train,38272,1
1165,bfafa7dfb6bd42668676bb1bc0b88393cb88fe33,train,80362,1
1166,07b9eb837d100d99c4ec675d70e8286efc745e05,train,14097,1
1167,3d4a51c65bcd7f2fd8633101142498c4e26455f1,train,84554,1
1168,558ebe809a86eb2853367e14b885390fcfbc9fbd,train,48738,1
1169,599e4793b123f066801901d5d6a97f55fb86abe5,train,4801,1
1173,322c78bd48c948f494f8585c0a1368cb2ad46ea2,train,86414,1
1174,808c7749e57ca8c14ea7f771bd5065411879c9ff,train,34503,1
1175,27148415808a57125a79b8332e7399c6795f05ac,train,32392,1
1176,d36a285ec8623f6201311a80b98a8565da8b3299,train,57216 57223,2
1177,8226e4cec7d2bb02622219a21610bd561a045d11,train,13088 13095 62544,3
1178,77fcd0d842936e79f3f42ad96d05e12ce90f3e05,train,58684 58686,2
1179,8ec37da0ab3921690bec08b545b860245ddd2da9,train,17218,1
1180,b82bf9bce956fc532b938d7154e299afc6bcf0f9,train,34756,1
1181,e48a0e85cb848e6187b88f341de4a1f17211e0b2,train,59804 59806,2
1182,fca6156a816a2e57efe2cfbba90ee57d608a7466,train,19509,1
1183,5331e0f2f8bc32e95ff3ecbe8acc6c7189c0e5dc,train,24477,1
1184,86a10fcebaf108db02c62127c1476837c73021c8,train,83325,1
1185,d8420778831473292ee88981776c3115b6a0f48d,train,89924,1
1186,5576ae58c365f5578b046ca0daff85eb40e01515,train,24096 35392 35399,3
1187,93dd4fbcfe566d9feda5b816a0d8bbadf6ca748d,train,33040,1
1188,5a8485090f0e5043f43c9f24e09a3abe3b14af3d,train,19484 19486,2
1189,70683f91f39e94deab2f2fd30e0fd0e7d1e4ae2c,train,31597,1
1193,0495c6be5f169e6debea8676ae9a9b489cbd2bda,train,64964 64966,2
1194,1be95398f4888db0510fd0dda01320f3c29eeeaf,train,77713,1
1195,dd58e2c44d4200cb615f58f6effe412e0771ddd4,train,72716 72718,2
1196,3d227ce8d17b06aab73b7c0c3a793047f1a3d3c1,train,13722,1
1197,88056a74360075f94ecc10175baa7a32d61cb48a,train,61525,1
1198,a8b54005dd339cb958d43a46346102f8158c5115,train,23269,1
1199,4b9bfb882304506aaaaec36c90149c5932359733,train,87779,1
1200,ba1fd1469081cb452a4c3cfbeb9b52c3ccb9ccdd,train,28797,1
1201,6d56c70c59ba63a241b88b04abfce339c36e6f76,train,21286,1
1202,ab9a31c35e4ba891523f986eac40c8272bd3feb1,train,33781,1
1203,17de385136ab1545f1be3a324c2b35fa8e75356c,train,19928,1
1204,b48ba4ea00e1b2f163d911f4d435766adfa1e2f8,train,54435,1
1205,fcf4f2ec64208693fade2ed76b9195851ad7af9c,train,86008 86015,2
1208,f2dfb94671b99028d0569753aa57e1510226255c,train,79696 79703,2
1209,fc33abcd12c31ec614e6388da02db8e0168b62c6,train,45428,1
1211,20c6e4ceb21211aef7d05989ff74962beee4dcd5,train,74416 74423,2
1212,2de71f54d2c1d5cbc06661753caf0ac88ffcf2b1,train,50909,1
1213,bd9b16a9e9290c1b701fef1eb4f906531d0e3ca1,train,63729,1
1214,b4574aa4daab0ebe35843a727f687e1a6cd31d33,train,6371,1
1215,4427ad118a3a37b51aeef3536b980543506c0eb7,train,64540 64542,2
1216,264d6a8c8753687ad590826310a10ff83f0828a3,train,28387,1
1217,659aa36498742c4c271cbe345283f5a22f8db84a,train,62016 62023 92320,3
1219,fc67f5d6cadad7f631b3c640b7de3894bbd151c9,train,42444 42446,2
1220,07e629a4401d87a550c9196d4add7c0dad0ec206,train,65186,1
1221,b9dedccdf859427ee9d510c103a8f69184113224,train,75723,1
1222,a6db0af466f73f0541f34f181626fb95a019b74e,train,32010,1
1224,7cfe9c73cab14a0ca7457d0d7854d574136dc7ac,train,30055,1
1225,700e2bd1ed405290e28ef807fa3ac2cdc720606a,train,41092 41094,2
1226,4f48cd17b25dd754e6f260585f291ea49f0726aa,train,35033,1
1228,d231460b8c8b285c5ee03f7012a7c72288f6cb50,train,74417,1
1229,d0efc1142531af924ed097bd80c920638f88b16c,train,56664,1
1232,e0ab069e42d8c609b25c21a7c82371ed489ff0c6,train,48308 48310,2
1234,5bfd3137011176ab64d4d98c8bbed4372f5853e8,train,67953,1
1235,7fcca5ba7f50051a2a970df5393570de5fbb2441,train,15252,1
1236,4b7c5312891e280f7ada9f4f13feb4650ad7d53f,train,3,1
1239,a66a6577d94ef02b4eeae416c14e27f808b704c1,train,69495,1
1241,53b762ae35d30513486607924c0194b90acfcccb,train,17488,1
1242,0c83b30215b257660ee5343d1713f22779b6d4fa,train,38623,1
1243,5862e11eac26d608b70006043550d2d218058f30,train,90530,1
1244,4a00c4c524b13fb29aaef7d97aa47dc392a6d7d0,train,54657,1
1248,6fc6a021ebe34384a7484a54695904e95dc049d5,train,13524 13526,2
1249,9674a70397e084f1db7e507dad0cc996cd9f9315,train,3384,1
1250,befb0fdb69c3bdf3f50bbe99beb70fdbb54e534d,train,24650,1
1252,9543e54b1b4bbde2e4c944e91647dafa2502b4e7,train,43007,1
1253,dd8309352eb2bf32df21f878b955d53be4c19eff,train,77120 77127,2
1255,8910cef0f7bfcc459e36ab6f89f471588fa1bd21,train,92700 92702,2
1257,69420c496df7dd0f61ecc5dac470ebcf775f6dfa,train,76238,1
1258,b479fbfc556b202b5bac382211d12449ab14ea3f,train,52574,1
1261,b03f895f384534e75998561e691a4a09b00f8300,train,61312 61319,2
1262,13179eb6d3feb7d4f3ab5f4a9b24fa19140baaf0,train,10080,1
1267,0fd84f396c320b386bd0278f9aa32a6efe03187d,train,56533,1
1268,e040e0fd4969b8567f78a369341536557f4b4a0f,train,39570,1
1269,df8fc7b11bfe0f649f253d5f97b6004fd081fe55,train,82455,1
1272,5d25f05cd8d183f91cf45001fa7f14996d8b7efa,train,36287,1
1273,a5b542a393d96fc94a81ce6f1dd7e08ed4152e84,train,83909,1
1274,b6b57c0ef1bc900bf21df952c109745406c39922,train,11852 11854,2
1275,3772647ce593c78405743c3a4a016fa9eb3e0527,train,77874,1
1276,52a969a996dc96238ab89d981b98fc1083a60732,train,35383,1
1278,8292e27f667d9d0a5c1af31cf8f2a4c1eae45340,train,72185,1
1279,c609d34a94dda2494da740185fe14bb4e74aae48,train,13188,1
1280,9f14ba9d1ecf90d567fc78e3d76dcf4e05fcde9c,train,66762,1
1281,23389679cc60231eded2f051473caf3e3a5c2c8b,train,49588,1
1282,73031f4920787eb58f5ce410b498ffcaccede1d7,train,84303,1
1284,59187f5d3bda565f00c946bdca6422565560354c,train,48800 48807,2
1285,81a1a0635214ee5bf19244855b69653f1114760a,train,21504 44152 44159,3
1286,c6064a3c3c05937de2fbe7acc7f6df5fd7a73a2e,train,29185,1
1288,51d11fee8ed45571be8bc9991305f7c999dc9e8e,train,12432 47032 47039,3
1289,6ef7c77fd467b3fe2963613e2af6607665a4f136,train,23076,1
1291,daf9bdf463e4f64bb099c3aa4e8d88a5112a2a38,train,47282,1
1292,b020be097087210d93704e1cc2feaff52784865d,train,40328 40335,2
1293,00c0591ef06439e2c33ebd705bfb2670b1d07ce6,train,35572 35574,2
1295,dd34dd810ab2e64f99360e95ab19c5eed65d9bfc,train,84787,1
1296,1adba146463dc1de006a20aa49d390d6c051b2cc,train,21040,1
1297,bcd766a1b6ac9fed1274e17851795cb5fda2f8cd,train,83572 83574,2
1301,b5a69421436bbb803be081622b302ae03bc6a535,train,34126,1
1302,e85a06bc0ea08c503be66847839a6cdb2f0d01ca,train,57783,1
1303,66eba45cbb4165a08084e358e9929613b4fde705,train,72145,1
1304,2115dda088ef3dff20a159de0bac480428ca0927,train,27776,1
1305,dc5a97196bf70820e37cd231ec992af65a971af3,train,92197,1
1306,6e2d65cb95d904ab30968f0f02efd15eb4f102fc,train,77672,1
1307,1fe5e310d4468b23dbcaec8ddcd48128396a2b83,train,73647,1
1308,e3b6372b2801073361bde6e778028a6450c3a6be,train,82050,1
1310,53fa94140c66ca8fe3acc8ccf4a2d8b0939152f1,train,89790,1
1311,d1ce6546f8d0f8ebe670a9c0b260fd6960374c37,train,64017,1
1312,96dcd65c843a24992464c5629dc351bb16a6e177,train,30369,1
1313,9ea87325f8e9431b6f93200e69153fafa2eead9b,train,63692,1
1315,879ff4177043c43e06b3fd4cdec5f0a470c61afe,train,66699,1
1316,31063346d43fc4f1155c35f246dd77cf4884005e,train,44872,1
1318,52e95064ca193b53641bdf3fe0fd276c7883cd5d,train,24929,1
1319,7b96d9234c1296b06e011acf19b1dbfc7a9f425b,train,58012 58014,2
1320,4b3a160c3b1097ff13df968952a4d3650f5310d9,train,82879,1
1321,5dcc4682a4aabf4bf20cdc9d281b187d135f50f7,train,90327,1
1323,ade4394a62f608cbbe649ebd43c8c338e7520a10,train,67922,1
1324,61b99cbfe6503282d572f797ed548cef7cadf408,train,27096 27103,2
1327,4ae61bbdfba208f00620a0837769f9464fea1df8,train,5634,1
1328,d5c9f7c4be7ce8cc13130216a9e1541cba512eaa,train,45017,1
1329,7af4e91b581f43cfcef8b60e98e75121a11115b2,train,16160 16167 23600,3
1331,4b8a25aa47dccab6a3139a66bbf503bcffacf6f5,train,32648,1
1332,e9cd4dd7300131714359543548d8196376b65f4f,train,90152,1
1333,6d3a58604fc8f69d60ee5cf10747b76845b73707,train,66152 66159,2
1335,1ec16dfd808c2dc56f1ffc457fe3c78d943424a2,train,51128 51135,2
1336,d4878ef36f0933e8729d1da314b998fd44d9d6d4,train,52667,1
1337,f652d6f441f7e20c4a489374bffdeabcd66c9c9d,train,89677,1
1338,0c3340efebcf1b3c76e173787827c35726f2a28d,train,66013,1
1339,0106d43f6ca7d66461ff0cef7c1670e04057a3cc,train,27605,1
1340,60fbadd839264f4b4e185316e5ecb49ad5537e5c,train,72724 72726,2
1341,5b3514147b8abc2a0c4a93f093b45b8638d52c91,train,79053,1
1343,5d62bf203e6a68eca13615e62d818b3473d6f3d0,train,18671,1
1344,788ef8dcdcdecd555807026b2a68e42a1240d0f0,train,89560,1
1345,35eaf8af683ba97122765fb2dc2d19a05145299b,train,5132 5134,2
1347,999d9506ec2f350de6e9c9f5e12bbaacc2ade216,train,79364 79366,2
1348,9808871447a3c9d242dc4a02933c8d66e3ca6434,train,40386,1
1350,4e364b6d28764be12ed9da2a80f063c7a3324a22,train,7215,1
1351,5c9c936a870f0075028a6a0c5fae310c5ce54f5f,train,70564,1
1352,6cc2b9bdfa0e916cf70d11c9aeae0644add132ba,train,75481,1
1353,71d6d0c566f73353daeed24c597d226fad7c130c,train,37399,1
1354,44b0560060115cc1d16da6f8657fcbf508428a7c,train,68412 68414,2
1355,7c10b975714e619ef556d03702c004144ca7a269,train,79850,1
1356,3febd36aab13c6608fc5138bd18f4f2485bd6cdb,train,54564,1
1357,894ea1c62993b51a195e9911377f6f3d6845ad12,train,7328,1
1358,acdfaf778b5d5a94012b68b07ad6ed7413fbb670,train,92290,1
1359,71b263ba4206f0b83d910bc955738883f161ff5d,train,61492 61494,2
1360,5fa308cb325648b1c6afe3c2cba3ac8681d4fe7e,train,45808,1
1361,fbeac70c6ff6a9a6a487ff7a23f294f330a289c8,train,50865,1
1362,2b60061c085100850bff3a2dd4922c8c986024aa,train,2051,1
1363,9ccd13391d5fd6613da41a6296db69f4d6b34f13,train,8155,1
1364,7b9cca0cdc46dbe3c4d85b05fd072c8d7df86222,train,23897,1
1365,4726e3a15ac0cd4c99817ff714eae56a04a43b27,train,15343,1
1367,122810fb528ba1a9b3df3fe31f2e6fdadea99292,train,66573,1
1368,5a9e2892b9cad6de3160fc0c1d11bf6810fe06e4,train,31846,1
1371,7eee0a6aebfd4930de33aee8277778d48f76c94b,train,82544 88872 88879,3
1372,2535a810ce90b782ae685164d0a0cbffd87a3705,train,47491,1
1373,2d37c5bff4b402f5a5231a09d78dc10f52875f0b,train,53518,1
1374,b733a8916ff0b085691705c7d7d692e2ca3d3597,train,46695,1
1375,95a0482b939c0d78210275a0de41ee052fe9a212,train,39092 39094,2
1376,36830491e9615a70e8ea5b2634fd29fa7c849286,train,92225,1
1377,c8088b73f833b1bc0f3256f8ffffa84c758274f0,train,19144,1
1378,3078b4332037a1e0dee2f5ab9b2138d87c22679c,train,29164,1
1379,f3a754eee894a7fe62adf38f45ae914c4ebae394,train,67375,1
1380,64121a083de85e6c3655662a5a68de9a9b9c8cae,train,88160,1
1381,8649543af992b16cfd2793043d6a279fb288a064,train,24951,1
1382,6b4fbd1497fddacceb8110540a23624590ad1925,train,71637,1
1383,8001a8f4b89f0b35676329b4a7d8cf631c7e33cb,train,3588,1
1384,1c347c0ed151289dac3c00b9158cd8e699ef8842,train,20708,1
1385,11a2e46a87ef609e80f2bdcc4c484377364c6a45,train,26768 26775,2
1387,0fb91dd190bf82d740613af50b92424f97fa271b,train,54344,1
1388,25a38af4ac0a75548b4db0acb2bd820111005445,train,83099,1
1389,6465af7a5ba8c0b02de1badd2a81bde584919a70,train,56674,1
1390,97c27580be4b9dcd004c27a3f03f248a5cdf2e5b,train,38371,1
1391,3b1e171cd1d93dd5c55d7b095848cae536188d33,train,1061,1
1392,dd038521463d00a92755cff8bdf3b19ef7b84024,train,54815,1
1393,a5d8a10711f5701983feb0666f1940493f7baf80,train,87970,1
1394,d40b285f4086135fc35e5f3a620e06eb086d6403,train,48565,1
1395,59347a88cdefbc236254db080817e358b56e85a8,train,20937,1
1396,da612e260034623d1cd282aa04e3afea948d3ad7,train,47187,1
1397,21bb3422d1264fd8c46cea1ea0f4f872d5614c81,train,21715,1
1398,ce366e6cd401806d2796599e916b666a0c1acac5,train,49520 49527,2
1399,0620f48ea9132be5f9450671e3e75a6fa150a0c4,train,54631,1
1401,6c055e7ef9679c82ac2936f83593806192a30106,train,33258,1
1402,87c7ee38b86e1ff3317d14ee5f49ad44d7197f58,train,72804 72806,2
1403,48a0274f72c55e49980981deca74d26ea5133fe3,train,21,1
1404,35f33443dcce642879b3839c55012faf92ec93fe,train,44482,1
1407,c51f33636b4fd1d287b3bbe3447a7038d2ddaec6,train,66420 66422,2
1408,2b4fa0cbc239d832d76524864b93c9c2913bce33,train,60383,1
1409,d98e883e4b58391bd4ffec6ee67d219a673b36d2,train,84152 84159,2
1410,8a4a4a6c27509af50806af404301c5f594e03a16,train,48550,1
1412,98009ad1c823dd47ca613c2748b6ef12cadccb9f,train,11880,1
1413,57102d76f1a4d934bb8b46b9cb472a2cd6714048,train,87900,1
1414,ad7b040e686dd0203fbe00201881c29cd6d6b210,train,80859,1
1416,cbaff528d8e1c660acbe2660b37a97ad1016ada2,train,35324 35326,2
1417,546ea2598d6f9f1a63ee0946a3ec6256e3ed54c4,train,46570,1
1418,ff61ca26a1e3243312b8d50074669c86522a09da,train,39812,1
1419,b9070b20dd0cc1e527475aaa32dfc8ff96f27506,train,62181,1
1420,7642c8e478269487137abaf90dc22f8fda074da6,train,82299,1
1421,2d3de576a0a9ad9ef3aada7b9658eaa6d584262c,train,28531,1
1422,8cc36db6b5bf3290a37e277023f3676d72900d7b,train,17299,1
1423,1fbc57786252466582ebe72dc8ab65cdbb44f9b4,train,40600 40607,2
1424,ae28beeedfe9b7c5fbd8b41182ea5f5dcd89aff4,train,67300,1
1425,94060b4fdf34cb0dd702f270310e645ad9956189,train,17706,1
1426,505596afaaee7d4c426f721d7e211b4918fffee5,train,21071,1
1427,a2c188854c43705e9173333de2b7731a88662289,train,16811,1
1428,90624cc331660bfcbe0ea2be028c03f478fa28fb,train,53699,1
1431,138e84e9ab8cbf15465837adce42640d6048aa8e,train,32368 41632 41639,3
1432,d70805d408f5aee4f6387be9a9da1fcafb68feb1,train,60664,1
1434,18fbc71d052c554350db8e89091c8b91f7b7a3c0,train,26704 26711,2
1435,ba8d06ba8245e6e27f5704876ee41106ff33b41f,train,33656,1
1436,565e5a84bb50ebe1d02b2d393ca0e39bffbcc869,train,48420 48422,2
1437,36da0c40a34b0e61a89c9560a74cff186ad0bc58,train,46908,1
1438,24fddbc5c8fecbf1b9e2fd39b63c224e1dc1d586,train,89553,1
1439,7d72c6f636ea7dc280fc3a25ebea11893a24911a,train,40327,1
1440,04d9fdec1e2ad821d973621a552a57d00d9a28fa,train,40886,1
1441,109dbeda0c88dfb701415714b3834e7257e3c0ed,train,23880 23887 84040,3
1442,64b835157f7a8fcfaf2e44ff2383b6330f6f2044,train,74100 74102,2
1443,806b1b50b340e654341319143d17d7570807f1b7,train,47300,1
1445,da735ffd82372020fa738ee9bbd59f40795ab6a6,train,8048 8055,2
1446,7f8909b976c3d1fb3bfd103a1aa2cdb8fc3bff42,train,12738,1
1448,e5f0ba5317e88bb8c33df0434f1f1ce1f705e0bc,train,87008,1
1449,fa7b807573531ee49a7431812343da75de91154a,train,54924,1
1451,7d8222894bef3efcbba22d7e59745041bfa52c68,train,62650,1
1453,38a423bcac7f3eeb856206b45795cecc0edbf4f0,train,53476 53478,2
1454,8ad82f9e787724f211bcb6739741d4b2a7968536,train,92401,1
1455,970a9ea099e9ef67089320020d956fa6c4c3f8e0,train,3832,1
1456,ab37b52f2b4b9258f97cdafc6c720cb8c67ffc7c,train,61706,1
1458,120e5fa7e31445d2c83875dad1e5553623cc44ff,train,81179,1
1459,717e190ae2f80d8a66874ea8a879a7159d1657cf,train,77798,1
1460,de241fcb35b420b26f50536749f8eaacc3062ce3,train,8488 8495,2
1461,2b0f8bfc06eca2971b0e3f1d68dd02f7288b358f,train,35802,1
1462,7bd864bea517df1147ee666a6bd02a2d91e61d5f,train,5004 5006,2
1464,83283269e47507a0d63440acb6e1db82e763aad3,train,48416 48423 86136,3
1465,99da0c38ed4772204ee960dbbc814080b0a2b44b,train,91400 91407,2
1468,49c54cc92f347da169bf55eadb9f955fa80da4d3,train,25547,1
1470,a1fda5e033ebb639f3b1ba70bc03bccd7c1d8f66,train,86988 86990,2
1472,1894b5b3e2a2565a1555e1ace7aeefb4ed2f068b,train,73953,1
1473,0c131fe71ca5639d116e9296eda60b29067e9bf0,train,78584,1
1474,bb43089383de7d75b4320b247cce0423b6289f8b,train,25880 25887,2
1477,863005e6fd27fddb2d7efcf87da9b2e8b5569bb8,train,45489,1
1478,432e8058e4c792e7e3268e18913ecaaf1184876a,train,64956,1
1479,a63e509ea4cd2757eeac409b5dc990a62b9aa987,train,62866,1
1480,d0946f6aa356f2f48dc4a98671d2fa17954d05f3,train,29612,1
1481,18e0d897df96b7fb918d45778ce835af714bc2b9,train,41562,1
1482,e24696157014e1038d0eb683a62aa6e9ec4b36da,train,73829,1
1484,b3b9ae3d17d6d6083b07a39a16684ccf3655b92e,train,28129,1
1485,e0c4f860aeff35a0c0ab4f43a622ea4db23e730f,train,22923,1
1486,e509026e000afe55676c77f2643108f1f0a8c2a3,train,80511,1
1487,cbac0d3a8e2b2ef5d3b21cf0dc1d883b8f4475b8,train,50284 50286,2
1488,0e3a0e6c5990f39847fb2c36d2c55c244c41d807,train,24616,1
1489,7b6a267883e16ad5cb4dfcb414ba89dca85e7295,train,88351,1
1490,04d1ee60e0fb90132989ec68a2c89f9f47d255ab,train,73842,1
1492,454a89de39217086888f2296360c7bf736dce20d,train,15872,1
1493,a194b5500f3ba1e3238b66fc058f68d4aebc6993,train,27177,1
1494,bb1daf5855fc6afef128966beecc56515efc2f5b,train,16781,1
1495,93850dfeea9ec56e3a2661faace07da7aa7a6d88,train,7570,1
1496,7c42b1a2b6f1350a55c82b8f214dc91242c5bb8f,train,18773,1
1497,055eb11f7c94f4c4583d82b4a5703eb3283814c1,train,53499,1
1498,c23192686044ba2046981252e1382a576199cc87,train,15151,1
1500,df84a1e422183d88da24e7eab1741361cf412ab5,train,80874,1
1501,78c9e6c11e50600d7fcd6bd2e94586ed69e30229,train,33968 44408 44415,3
1502,54f319f2332ad21876ed9ba11ee7b09c4147df04,train,42497,1
1503,7acd2763f9d804500f40b161c71e6f4de019db6b,train,73703,1
1504,35379e84a91c91233dddc9d30340798b861c3a97,train,25905,1
1505,639dcf20e249124e41830b22874bb0867d250489,train,71692,1
1507,4952c4a2c59fe42ef205cbcc12be8ab5e090848d,train,84264,1
1508,9033cb12bb8ca77476771dcb598f79e4bf8e8dd7,train,83651,1
1509,10470f3e00f630493f04f7b4b02b80d0c3c5b066,train,656,1
1510,36212eb9b81595d2c86c19fea19379b7ad90b7d7,train,44226,1
1511,e83df6fc8a0e3a7f9714142c5006a91821885dd3,train,36836 36838,2
1512,287a3a8fec9aa2d1ecb7c95048b2d52b472d2d1a,train,56387,1
